feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	structure_taxonomy_npclassifier_02superclass_consensus	structure_taxonomy_npclassifier_03class_consensus	msms_score	libname	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	score_taxo	score_max_consistency	final_score
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Ramalina fraxinea	968222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Lecanoromycetes']	['Lecanorales']	['Ramalinaceae']	['Unknown']	['Ramalina']	['Ramalina fraxinea']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Suaeda aegyptiaca	737778.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Chenopodiaceae']	['Unknown']	['Suaeda']	['Suaeda aegyptiaca']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Cannabis sativa	84004.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Cannabaceae']	['Unknown']	['Cannabis']	['Cannabis sativa']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-HGVZOGFYSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6+/m0/s1	C[C@@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Hohenbuehelia serotina	417404.0	['Eukaryota']	['Fungi']	['Basidiomycota']	['Agaricomycetes']	['Agaricales']	['Mycenaceae']	['Unknown']	['Panellus']	['Sarcomyxa serotina']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Bombax malabaricum	151046.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Bombax']	['Bombax ceiba']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Lantana camara	78889.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Verbenaceae']	['Lantaneae']	['Lantana']	['Lantana camara']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Cajanus cajan	612448.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Phaseoleae']	['Cajanus']	['Cajanus cajan']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Aerva lanata	410254.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Amaranthaceae']	['Unknown']	['Aerva']	['Aerva lanata']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Siraitia grosvenorii	532954.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Cucurbitales']	['Cucurbitaceae']	['Siraitieae']	['Siraitia']	['Siraitia grosvenorii']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Bombax ceiba	151046.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Bombax']	['Bombax ceiba']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Beta vulgaris	273185.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Caryophyllales']	['Chenopodiaceae']	['Unknown']	['Beta']	['Beta vulgaris']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Daucus carota	372836.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Scandiceae']	['Daucus']	['Daucus carota']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Codiaeum variegatum	99390.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Codiaeae']	['Codiaeum']	['Codiaeum variegatum']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Siphoneugena densiflora	61053.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Myrtales']	['Myrtaceae']	['Myrteae']	['Siphoneugena']	['Siphoneugena densiflora']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Millettia pendula	6096959.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Millettieae']	['Millettia']	['Millettia pendula']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Millettia leucantha	3920698.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Millettieae']	['Millettia']	['Millettia leucantha']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Poa huecu	3950744.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Poeae']	['Poa']	['Poa huecu']	1	3	3.5194764137268066
16499	106	Carbohydrates	Saccharides	Disaccharides	0.25486913	ISDB	SHZGCJCMOBCMKK-JFNONXLTSA-N	InChI=1S/C6H12O5/c1-2-3(7)4(8)5(9)6(10)11-2/h2-10H,1H3/t2-,3-,4+,5+,6?/m0/s1	C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	C6H12O5		164.068473484	SHZGCJCMOBCMKK	Carbohydrates	Saccharides	Disaccharides	Swertia angustifolia var. pulchella	5784500.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Gentianaceae']	['Gentianeae']	['Swertia']	['Swertia angustifolia']	1	3	3.5194764137268066
16474	375	Polyketides			0.5058531	ISDB	ZLZRLBMUOXIEFI-GWJZTGGPSA-N	InChI=1S/C15H22O6/c1-6-5-10(16)8(3)14(7(6)2)21-15-13(19)12(18)11(17)9(4)20-15/h5,9,11-13,15-19H,1-4H3/t9-,11-,12+,13+,15-/m0/s1	Cc1cc(O)c(C)c(O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)c1C	C15H22O6		298.141638424	ZLZRLBMUOXIEFI	Polyketides			Pestalotiopsis	443192.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Amphisphaeriaceae']	['Unknown']	['Pestalotiopsis']	['Unknown']	0	1	2.5234124660491943
16470	73	Alkaloids	Small peptides	Aminoacids	0.32016373	ISDB							YIMYIHLJRZROLC						['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	0	0	1.2806549072265625
16465	73	Alkaloids	Small peptides	Aminoacids	0.38864136	ISDB	YBWPFLPQZXWNNM-SFYZADRCSA-N	InChI=1S/C10H19NO3/c1-7(10(13)14)5-3-4-6-9(12)8(2)11/h7-8H,3-6,11H2,1-2H3,(H,13,14)/t7-,8+/m1/s1	C[C@H](N)C(=O)CCCC[C@@H](C)C(=O)O	C10H19NO3		201.136493468	YBWPFLPQZXWNNM	Amino acids and Peptides	Small peptides	Aminoacids	Streptomyces diastaticus	727728.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces diastaticus']	0	3	3.0545654296875
16462	201	Alkaloids	Tryptophan alkaloids	Dipeptides	0.38339344	ISDB	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1	N[C@@H](CCCCN[C@@H](CCC(=O)O)C(=O)O)C(=O)O	C11H20N2O6		276.13213636	ZDGJAHTZVHVLOT	Amino acids and Peptides	Small peptides	Aminoacids	Apis cerana	625771.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Apis cerana']	5	0	6.533573627471924
16428	95	Alkaloids	Lysine alkaloids	Piperidine alkaloids	0.0	MS1_match	GNHYVGVLHWKRIP-UHFFFAOYSA-N	InChI=1S/C17H31N/c1-3-5-7-8-10-13-17-15-11-14-16(18-17)12-9-6-4-2/h3-4,16-18H,1-2,5-15H2	C=CCCCCCC1CCCC(CCCC=C)N1	C17H31N	pos_1_1proton1methanol	249.245649992	GNHYVGVLHWKRIP	Alkaloids	Lysine alkaloids	Piperidine alkaloids	Monomorium delagoense	3257595.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Solenopsidini']	['Monomorium']	['Monomorium delagoense']	6	3	7.5
16318	473	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	0.2635768	ISDB	SEZWPDNGTCYOOK-VXGBXAGGSA-N	InChI=1S/C13H26O4/c1-11(14)8-6-4-3-5-7-9-12(15)10-13(16)17-2/h11-12,14-15H,3-10H2,1-2H3/t11-,12-/m1/s1	COC(=O)C[C@H](O)CCCCCCC[C@@H](C)O	C13H26O4		246.183109312	SEZWPDNGTCYOOK	Fatty acids	Fatty Acids and Conjugates	Hydroxy fatty acids	Blepharizonia plumosa	1042864.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Madieae']	['Blepharizonia']	['Blepharizonia plumosa']	1	3	3.554307222366333
16304	23	Terpenoids	Sesquiterpenoids	Longifolane sesquiterpenoids	0.3152697	ISDB	IDGOUUWCFVZDEL-UHFFFAOYSA-N	InChI=1S/C15H24O/c1-9-10-5-6-11-13(10)14(2,3)12(16)7-8-15(9,11)4/h9-11,13H,5-8H2,1-4H3	CC1C2CCC3C2C(C)(C)C(=O)CCC13C	C15H24O		220.182715388	IDGOUUWCFVZDEL	Terpenoids	Sesquiterpenoids	Longifolane sesquiterpenoids	Apis	52851.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Apidae']	['Apini']	['Apis']	['Unknown']	5	3	7.761078834533691
16302	415	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	0.0	MS1_match	WWZKQHOCKIZLMA-UHFFFAOYSA-N	InChI=1S/C8H16O2/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H,9,10)	CCCCCCCC(=O)O	C8H16O2	pos_2MHCH3CN	144.115029752	WWZKQHOCKIZLMA	Fatty acids	Fatty Acids and Conjugates	Branched fatty acids	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	3	7.5
16196	6	Amino acids and Peptides	Small peptides	Dipeptides	0.28868163	ISDB	CRVXTEJTLQIKDI-XINAWCOVSA-N	InChI=1S/C6H9NO3/c8-3-4-2-7-5(9)1-6(7)10-4/h4,6,8H,1-3H2/t4-,6+/m1/s1	O=C1C[C@@H]2O[C@@H](CO)CN12	C6H9NO3		143.058243148	CRVXTEJTLQIKDI	Amino acids and Peptides	β-lactams	Clavams	Euglena gracilis	1073327.0	['Eukaryota']	['Unknown']	['Euglenida']	['Euglenophyceae']	['Unknown']	['Euglenaceae']	['Unknown']	['Euglena']	['Euglena gracilis']	1	1	2.654726505279541
16195	-1				0.34220192	ISDB	JKQXBDVSNBTUDS-KZNAEPCWSA-N	InChI=1S/C18H30O6/c1-3-4-5-6-7-8-9-10-11-15(20)24-18-13(19)12-14(23-2)16(21)17(18)22/h12,16-18,21-22H,3-11H2,1-2H3/t16-,17-,18-/m1/s1	CCCCCCCCCCC(=O)O[C@@H]1C(=O)C=C(OC)[C@@H](O)[C@H]1O	C18H30O6		342.20423868	JKQXBDVSNBTUDS	Polyketides	Miscellaneous polyketides	Miscellaneous polyketides	Guignardia laricina	424451.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Botryosphaeriales']	['Phyllostictaceae']	['Unknown']	['Phyllosticta']	['Guignardia laricina']	1	0	2.368807792663574
16179	33	Fatty acids	Fatty Acids and Conjugates	Piperidine alkaloids	0.0	MS1_match	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	CCCCCCCC/C=C\CCCCCCCC(=O)O	C18H34O2	pos_1_1proton1ammonium	282.255880328	ZQPPMHVWECSIRJ	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	Oecophylla smaragdina	1083670.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Oecophyllini']	['Oecophylla']	['Oecophylla smaragdina']	6	2	7.0
16166	29	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	0.23675624	ISDB	MUUFCNJBWLIDFJ-KCQAQPDRSA-N	InChI=1S/C15H18O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h4-6,12-13H,7-8H2,1-3H3/t12-,13-,15+/m0/s1	CC1=CC=C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12	C15H18O2		230.130679816	MUUFCNJBWLIDFJ	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	Tubipora musica	552152.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Tubiporidae']	['Unknown']	['Tubipora']	['Tubipora musica']	2	3	4.447024822235107
16107	-1				0.56231225	ISDB	MUUFCNJBWLIDFJ-KCQAQPDRSA-N	InChI=1S/C15H18O2/c1-9-5-4-6-15(3)8-13-11(7-12(9)15)10(2)14(16)17-13/h4-6,12-13H,7-8H2,1-3H3/t12-,13-,15+/m0/s1	CC1=CC=C[C@]2(C)C[C@@H]3OC(=O)C(C)=C3C[C@@H]12	C15H18O2		230.130679816	MUUFCNJBWLIDFJ	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	Tubipora musica	552152.0	['Eukaryota']	['Metazoa']	['Cnidaria']	['Anthozoa']	['Alcyonacea']	['Tubiporidae']	['Unknown']	['Tubipora']	['Tubipora musica']	2	0	4.24924898147583
16092	29	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	0.5455621	ISDB	CGOCLPVLXNAUEN-UXOAXIEHSA-N	InChI=1S/C15H18O3/c1-9-4-5-14(3)6-7-15(17)10(2)13(16)18-11(8-9)12(14)15/h4-5,8,11-12,17H,2,6-7H2,1,3H3/t11-,12-,14+,15+/m1/s1	C=C1C(=O)O[C@@H]2C=C(C)C=C[C@@]3(C)CC[C@@]1(O)[C@H]23	C15H18O3		246.12559443599997	CGOCLPVLXNAUEN	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	Trionyx	143397.0	['Eukaryota']	['Metazoa']	['Chordata']	['Unknown']	['Sauria']	['Trionychidae']	['Unknown']	['Trionyx']	['Unknown']	2	3	5.682248115539551
16080	-1				0.61560315	ISDB	QKXIPWXFQDIWOM-UHFFFAOYSA-N	InChI=1S/C16H21NO5/c1-20-14-6-3-10(7-15(14)21-2)16(18)22-13-8-11-4-5-12(9-13)17(11)19/h3,6-7,11-13,19H,4-5,8-9H2,1-2H3	COc1ccc(C(=O)OC2CC3CCC(C2)N3O)cc1OC	C16H21NO5		307.14197277200003	QKXIPWXFQDIWOM	Alkaloids			Convolvulus subhirsutus	5760492.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Convolvuleae']	['Convolvulus']	['Convolvulus subhirsutus']	1	0	3.4624125957489014
16080	-1				0.61560315	ISDB	QKXIPWXFQDIWOM-UHFFFAOYSA-N	InChI=1S/C16H21NO5/c1-20-14-6-3-10(7-15(14)21-2)16(18)22-13-8-11-4-5-12(9-13)17(11)19/h3,6-7,11-13,19H,4-5,8-9H2,1-2H3	COc1ccc(C(=O)OC2CC3CCC(C2)N3O)cc1OC	C16H21NO5		307.14197277200003	QKXIPWXFQDIWOM	Alkaloids			Convolvulus krauseanus	6090228.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Convolvulaceae']	['Convolvuleae']	['Convolvulus']	['Convolvulus krauseanus']	1	0	3.4624125957489014
16057	8	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	0.0	MS1_match	HNTZKNJGAFJMHQ-UHFFFAOYSA-N	InChI=1S/C7H7NO2/c1-5-6(7(9)10)3-2-4-8-5/h2-4H,1H3,(H,9,10)	Cc1ncccc1C(=O)O	C7H7NO2	pos_1_1proton	137.047678464	HNTZKNJGAFJMHQ	Alkaloids	Nicotinic acid alkaloids	Pyridine alkaloids	Aenictus	169919.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Formicidae']	['Unknown']	['Aenictus']	['Unknown']	6	3	7.5
16030	43	Terpenoids	Sesquiterpenoids	Apocarotenoids (β-)	0.43071014	ISDB	LWWWERIIOIAWQK-VUHVRTRXSA-N	InChI=1S/C13H20O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h5-6,9,14H,7-8H2,1-4H3/b6-5+/t9-/m1/s1	CC1=C(/C=C/[C@@H](C)O)C(C)(C)CCC1=O	C13H20O2		208.14632988	LWWWERIIOIAWQK	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	Boronia megastigma	3942546.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Boronia']	['Boronia megastigma']	1	3	4.2228405475616455
16030	43	Terpenoids	Sesquiterpenoids	Apocarotenoids (β-)	0.43071014	ISDB	LWWWERIIOIAWQK-AATRIKPKSA-N	InChI=1S/C13H20O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h5-6,9,14H,7-8H2,1-4H3/b6-5+	CC1=C(/C=C/C(C)O)C(C)(C)CCC1=O	C13H20O2		208.14632988	LWWWERIIOIAWQK	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	Vitis vinifera	756728.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Viteae']	['Vitis']	['Vitis vinifera']	1	3	4.2228405475616455
16030	43	Terpenoids	Sesquiterpenoids	Apocarotenoids (β-)	0.43071014	ISDB	LWWWERIIOIAWQK-AATRIKPKSA-N	InChI=1S/C13H20O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h5-6,9,14H,7-8H2,1-4H3/b6-5+	CC1=C(/C=C/C(C)O)C(C)(C)CCC1=O	C13H20O2		208.14632988	LWWWERIIOIAWQK	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	Cydonia oblonga	941743.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Rosales']	['Rosaceae']	['Maleae']	['Cydonia']	['Cydonia oblonga']	1	3	4.2228405475616455
16030	43	Terpenoids	Sesquiterpenoids	Apocarotenoids (β-)	0.43071014	ISDB	LWWWERIIOIAWQK-VUHVRTRXSA-N	InChI=1S/C13H20O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h5-6,9,14H,7-8H2,1-4H3/b6-5+/t9-/m1/s1	CC1=C(/C=C/[C@@H](C)O)C(C)(C)CCC1=O	C13H20O2		208.14632988	LWWWERIIOIAWQK	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	Cestrum parqui	868259.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Cestreae']	['Cestrum']	['Cestrum parqui']	1	3	4.2228405475616455
